編號,案類,發生(現)日期,發生時段,發生(現)地點
2718,住宅竊盜,1080212,14~16,台北市大安區光信里仁愛路4段391~420號
2719,住宅竊盜,1080214,00~02,台北市士林區福佳里文林路587巷91~120號
2720,住宅竊盜,1080214,12~14,台北市大安區正聲里光復南路308巷1~30號
2721,住宅竊盜,1080214,16~18,台北市文山區景行里4鄰羅斯福路6段455巷1~30號
2722,住宅竊盜,1080214,18~20,台北市南港區成福里成福路31~60號
2723,住宅竊盜,1080214,20~22,台北市萬華區西園路2段281巷1~30號
2724,住宅竊盜,1080215,02~04,台北市信義區國業里松德路25巷1~30號
2725,住宅竊盜,1080215,12~14,台北縣三重市正義北路244巷61~90號
2726,住宅竊盜,1080215,12~14,台北市文山區華興里016鄰辛亥路6段31~60號
2727,住宅竊盜,1080217,08~10,台北市北投區關渡里知行路293巷15之1~30號
2728,住宅竊盜,1080218,18~20,台北市萬華區萬大路486巷11弄31~60號
2729,住宅竊盜,1080221,08~10,台北市中山區錦州街1~30號
2730,住宅竊盜,1080222,08~10,台北市內湖區新明路451巷1~30號
2731,住宅竊盜,1080222,10~12,台北市萬華區梧州街31~60號
2732,住宅竊盜,1080222,16~18,台北市信義區松友里虎林街241~270號
2733,住宅竊盜,1080223,14~16,台北市內湖區內湖路2段253巷61~90號
2734,住宅竊盜,1080226,04~06,台北市萬華區西園路1段282巷1~30號
2735,住宅竊盜,1080226,20~22,台北市南港區新光里昆陽街171巷3弄1~30號
2736,住宅竊盜,1080227,10~12,台北市北投區中央里大業路280巷9弄1~30號
2737,住宅竊盜,1080227,18~20,台北市北投區溫泉里民族街43巷1~30號
2738,住宅竊盜,1080303,04~06,台北市大安區芳和里樂業街65巷1~30號
2739,住宅竊盜,1080303,18~20,台北市北投區中心里珠海路1~30號
2740,住宅竊盜,1080305,14~16,台北市文山區萬興里027鄰新光路1段65巷91~120號
2741,住宅竊盜,1080305,18~20,台北市中正區忠勤里中華路2段307巷31~60號
2742,住宅竊盜,1080306,08~10,台北市中正區忠勤里中華路2段307巷31~60號
2743,住宅竊盜,1080306,18~20,台北市北投區稻香里新興路64巷1~30號
2744,住宅竊盜,1080306,20~22,台北市士林區福中里12鄰通河東街1段130巷1~30號
2745,住宅竊盜,1080307,12~14,台北市內湖區內湖路一段361~390號
2746,住宅竊盜,1080310,12~14,台北市萬華區中華路1段181~210號
2747,住宅竊盜,1080311,00~02,台北市北投區永明里石牌路2段99巷31~60號
2748,住宅竊盜,1080312,00~02,台北縣汐止市東勢街215巷30弄1~30號
2749,住宅竊盜,1080312,00~02,台北縣汐止市東勢路215巷30弄1~30號
2750,住宅竊盜,1080312,12~14,台北市萬華區西園路1段72巷1~30號
2751,住宅竊盜,1080313,00~02,台北市中山區士商路15﹑17號
2752,住宅竊盜,1080313,00~02,台北市士林區士商路15﹑17號
2753,住宅竊盜,1080313,04~06,台北市中山區樂群二路30巷30弄31~60號
2754,住宅竊盜,1080313,04~06,台北市中山區民權東路2段1~30號
2755,住宅竊盜,1080313,18~20,台北市士林區社子里社中街152巷1~30號
2756,住宅竊盜,1080314,16~18,台北市內湖區康寧路3段189巷157弄1~30號
2757,住宅竊盜,1080314,20~22,台北市大同區長安西路172巷3弄1~30號
2758,住宅竊盜,1080315,20~22,台北市中山區合江街116巷1~30號
2759,住宅竊盜,1080316,10~12,台北市士林區葫蘆里8鄰延平北路5段211~240號
2760,住宅竊盜,1080318,12~14,台北市士林區社新里19鄰社子街22巷47弄1~30號
2761,住宅竊盜,1080319,00~02,台北市大安區古莊里雲和街3-10號
2762,住宅竊盜,1080319,14~16,台北市北投區永和里行義路154巷1~30號
2763,住宅竊盜,1080319,18~20,台北市信義區興隆里逸仙路26巷1~30號
2764,住宅竊盜,1080321,16~18,台北市士林區福德里基河路241~270號
2765,住宅竊盜,1080322,08~10,台北市大安區大學里溫州街74巷3弄1~30號
2766,住宅竊盜,1080322,14~16,台北市南港區九如里研究院路2段211~240號
2767,住宅竊盜,1080327,14~16,台北市士林區新安里莊頂路172巷31~60號
2768,住宅竊盜,1080328,00~02,台北縣三重市重新路1段91~120號
2769,住宅竊盜,1080328,00~02,台北市中山區重新路1段91~120號
2770,住宅竊盜,1080329,02~04,台北市內湖區康寧路1段86巷2弄1~30號
2771,住宅竊盜,1080330,14~16,台北市大同區錦西街65巷1~30號
2772,住宅竊盜,1080331,18~20,台北市中山區北安路551巷1~30號
2773,住宅竊盜,1080331,20~22,台北市大安區芳和里樂業街94巷1~30號
2774,住宅竊盜,1080403,06~08,台北縣板橋市中山路2段361~390號
2775,住宅竊盜,1080404,04~06,台北市松山區三民路107巷1~30號
2776,住宅竊盜,1080407,10~12,台北市大安區通安里通安街31~60號
2777,住宅竊盜,1080408,10~12,台北市大同區重慶北路2段57巷1~30號
2778,住宅竊盜,1080408,14~16,台北市大安區誠安里忠孝東路3段241~270號
2779,住宅竊盜,1080409,10~12,台北市士林區德華里文林路661巷1~30號
2780,住宅竊盜,1080410,18~20,台北市北投區永欣里石牌路2段315巷16弄1~30號
2781,住宅竊盜,1080411,14~16,台北市北投區奇岩里公?路91~120號
2782,住宅竊盜,1080412,02~04,台北市大安區法治里通化街181~210號
2783,住宅竊盜,1080412,04~06,台北市中山區民權東路2段135巷1~30號
2784,住宅竊盜,1080412,16~18,台北市松山區延壽街31~60號
2785,住宅竊盜,1080413,10~12,台北市內湖區民權東路90巷6弄1~30號
2786,住宅竊盜,1080413,10~12,台北市中山區德惠街3巷1~30號
2787,住宅竊盜,1080417,02~04,台北市大安區龍泉里15鄰泰順街40巷1~30號
2788,住宅竊盜,1080417,12~14,台北市萬華區貴陽街2段82巷1~30號
2789,住宅竊盜,1080419,04~06,台北市士林區福華里和豐街39巷1~30號
2790,住宅竊盜,1080419,16~18,台北市士林區名山里忠誠路一段1~30號
2791,住宅竊盜,1080419,16~18,台北市北投區奇岩里公館路121~150號
2792,住宅竊盜,1080419,16~18,台北市文山區景慶里萬慶街13巷1~30號
2793,住宅竊盜,1080420,12~14,台北市中山區向善街87巷1~30號
2794,住宅竊盜,1080420,12~14,桃園縣桃園市向善街87巷1~30號
2795,住宅竊盜,1080422,14~16,台北市中山區新生北路2段91~120號
2796,住宅竊盜,1080423,04~06,台北市大安區和安里建國南路1段291巷1~30號
2797,住宅竊盜,1080423,10~12,台北市信義區景勤里吳興街220巷11弄1~30號
2798,住宅竊盜,1080424,12~14,台北市中山區復興北路211~240號
2799,住宅竊盜,1080425,10~12,台北市北投區稻香里石仙路1巷3弄1~30號
2800,住宅竊盜,1080426,20~22,台北市中山區復興北路211~240號
2801,住宅竊盜,1080427,20~22,台北市大安區通安里通化街170巷1~30號
2802,住宅竊盜,1080429,02~04,台北市中山區民權東路2段92巷8弄1~30號
2803,住宅竊盜,1080429,12~14,台北市北投區立農里吉利街259巷31~60號
2804,住宅竊盜,1080501,10~12,台北市內湖區內湖路3段331~360號
2805,住宅竊盜,1080502,06~08,台北市大安區錦華里13鄰羅斯福路2段31~60號
2806,住宅竊盜,1080506,14~16,台北市北投區奇岩里三合街1段61~90號
2807,住宅竊盜,1080506,20~22,台北市北投區榮華里振興街31~60號
2808,住宅竊盜,1080507,06~08,台北市北投區石牌路2段325巷1~30號
2809,住宅竊盜,1080507,22~24,台北市松山區南京東路3段303巷8弄1~30號
2810,住宅竊盜,1080508,02~04,台北市中山區德惠街121~150號
2811,住宅竊盜,1080510,10~12,台北市文山區景仁里景仁街61~90號
2812,住宅竊盜,1080510,16~18,台北市士林區社新里社子街97巷1~30號
2813,住宅竊盜,1080510,22~24,台北市中山區民生西路45巷5弄1~30號
2814,住宅竊盜,1080511,04~06,台北市中山區林森北路85巷61~90號
2815,住宅竊盜,1080511,06~08,台北市大同區酒泉街9巷11-13號
2816,住宅竊盜,1080512,02~04,台北市大同區延平北路3段104巷1~30號
2817,住宅竊盜,1080513,02~04,台北市南港區九如里研究院路3段20巷1~30號
2818,住宅竊盜,1080513,12~14,台北市中山區中山北路2段59巷44弄1~30號
2819,住宅竊盜,1080513,14~16,台北市南港區新富里富康街3巷1~30號
2820,住宅竊盜,1080515,08~10,台北市信義區松友里信義路6段76巷8弄61~90號
2821,住宅竊盜,1080515,12~14,台北市大安區古莊里師大路114巷
2822,住宅竊盜,1080515,22~24,台北市信義區永吉路511~540號
2823,住宅竊盜,1080516,02~04,台北市南港區新富里富康街3巷1~30號
2824,住宅竊盜,1080516,12~14,台北市中山區八德路2段174巷15弄16之1~30號
2825,住宅竊盜,1080516,12~14,台北市士林區明勝里承德路4段2巷(士林區承德路四段2巷上)
2826,住宅竊盜,1080516,14~16,台北市中山區林森北路107巷1~30號
2827,住宅竊盜,1080516,18~20,台北市北投區一德里中央北路4段583巷1~30號
2828,住宅竊盜,1080519,02~04,台北市士林區後港里19鄰大南路408巷1~30號
2829,住宅竊盜,1080521,12~14,台北市北投區一德里大度路3段300巷1~30號
2830,住宅竊盜,1080524,02~04,台北縣板橋市陽明街164巷10弄1~30號
2831,住宅竊盜,1080524,12~14,台北市文山區明義里012鄰興隆路4段107巷31~60號
2832,住宅竊盜,1080524,20~22,台北市大同區歸綏街97巷1~30號
2833,住宅竊盜,1080525,08~10,台北市大安區古莊里007鄰浦城街16巷1~30號
2834,住宅竊盜,1080526,04~06,台北縣中和市中山路3段181巷18弄31~60號
2835,住宅竊盜,1080526,16~18,台北市中山區德惠街167巷1~30號
2836,住宅竊盜,1080527,00~02,台北市中山區松江路133巷18之1~30號
2837,住宅竊盜,1080527,12~14,台北市北投區石牌里致遠一路1段31~60號
2838,住宅竊盜,1080527,20~22,台北市大安區建倫里敦化南路1段233巷31~60號
2839,住宅竊盜,1080528,04~06,台北縣三重市力行路2段9巷1~30號
2840,住宅竊盜,1080529,04~06,台北縣三重市車路頭路62巷1~30號
2841,住宅竊盜,1080530,10~12,台北市信義區富台里忠孝東路5段423巷6弄1~30號
2842,住宅竊盜,1080530,10~12,台北市士林區蘭興里中山北路6段151~180號
2843,住宅竊盜,1080601,02~04,台北縣三重市仁愛街125巷31~60號
2844,住宅竊盜,1080601,18~20,台北市文山區萬有里7鄰興隆路1段202巷1~30號
2845,住宅竊盜,1080601,20~22,台北市北投區開明里永興路2段33巷12弄1~30號
2846,住宅竊盜,1080602,04~06,台北市士林區葫東里葫東街1~30號
2847,住宅竊盜,1080602,06~08,台北市士林區陽明里華岡路31~60號
2848,住宅竊盜,1080603,04~06,台北市北投區秀山里中和街502巷3弄1~30號
2849,住宅竊盜,1080604,04~06,台北市大同區環河北路2段237巷1~30號
2850,住宅竊盜,1080604,12~14,台北市南港區新光里忠孝東路6段391~420號
2851,住宅竊盜,1080606,04~06,台北市中山區中山北路2段77巷17之1~30號
2852,住宅竊盜,1080606,08~10,台北市萬華區萬大路329巷1~30號
2853,住宅竊盜,1080608,04~06,台北縣三重市龍濱路219巷1~30號
2854,住宅竊盜,1080608,14~16,台北市中正區臨沂街33巷
2855,住宅竊盜,1080608,16~18,台北市大安區通化里光復南路692巷4弄1~30號
2856,住宅竊盜,1080608,22~24,台北市萬華區桂林路1~30號
2857,住宅竊盜,1080609,04~06,台北縣汐止市環河路162巷31~60號
2858,住宅竊盜,1080610,02~04,台北市士林區葫蘆里1鄰延平北路5段163巷1~30號
2859,住宅竊盜,1080610,16~18,台北市中正區永昌里詔安街234巷8弄1~30號
2860,住宅竊盜,1080610,18~20,台北市中山區新生北路2段72巷1~30號
2861,住宅竊盜,1080610,20~22,台北市北投區建民里文林北路60巷1~30號
2862,住宅竊盜,1080613,08~10,台北市信義區四維里虎林街74巷1~30號
2863,住宅竊盜,1080614,06~08,台北市北投區中心里中山路31~60號
2864,住宅竊盜,1080614,20~22,台北市內湖區康寧里16鄰康寧路3段75巷24弄31~60號
2865,住宅竊盜,1080616,04~06,台北市大同區迪化街2段241~270號
2866,住宅竊盜,1080616,06~08,台北市中正區龍光里12鄰重慶南路3段16巷1~30號
2867,住宅竊盜,1080616,18~20,台北市大同區承德路3段208巷1~30號
2868,住宅竊盜,1080617,18~20,台北市信義區三張里松勤街121~150號
2869,住宅竊盜,1080619,06~08,台北市大安區建安里敦化南路1段177巷31~60號
2870,住宅竊盜,1080620,02~04,台北市內湖區內湖路3段329巷4弄1~30號
2871,住宅竊盜,1080622,16~18,台北市松山區民生東路5段137巷6弄31~60號
2872,住宅竊盜,1080624,06~08,台北市萬華區德昌街185巷1~30號
2873,住宅竊盜,1080625,16~18,台北市北投區關渡里知行路202巷1~30號
2874,住宅竊盜,1080626,18~20,台北市北投區泉源里登山路1~30號
2875,住宅竊盜,1080627,16~18,台北市大同區大龍街1~30號
2876,住宅竊盜,1080628,06~08,台北市中正區黎明里重慶南路1段31~60號
2877,住宅竊盜,1080629,00~02,台北市文山區萬盛里萬盛街156巷1~30號
2878,住宅竊盜,1080629,14~16,台北市南港區萬福里忠孝東路6段70巷5弄31~60號
2879,住宅竊盜,1080630,02~04,台北縣三重市安樂街31~60號
2880,住宅竊盜,1080630,08~10,台北市中正區永功里詔安街57巷1~30號
2881,住宅竊盜,1080702,06~08,台北市信義區嘉興里基隆路2段121~150號
2882,住宅竊盜,1080703,02~04,台北市萬華區環河南路2段100巷1~30號
2883,住宅竊盜,1080703,12~14,台北市士林區天祿里13鄰中山北路6段754巷1~30號
2884,住宅竊盜,1080703,16~18,台北市北投區奇岩里公館路166巷1弄1~30號
2885,住宅竊盜,1080703,16~18,台北市大安區光武里大安路1段52巷1~30號
2886,住宅竊盜,1080703,22~24,台北市內湖區東湖路113巷31~60號
2887,住宅竊盜,1080704,18~20,台北市北投區豐年里豐年路2段91~120號
2888,住宅竊盜,1080705,00~02,台北市中山區復興南路1段30巷1~30號
2889,住宅竊盜,1080707,02~04,台北市中正區頂東里晉江街48巷1~30號
2890,住宅竊盜,1080707,02~04,台北市中正區頂東里羅斯福路3段84巷1~30號
2891,住宅竊盜,1080707,16~18,台北市北投區立農里立農街1段257巷1~30號
2892,住宅竊盜,1080708,12~14,台北市士林區永倫里延平北路6段451~480號
2893,住宅竊盜,1080709,02~04,台北市文山區萬盛里22鄰興隆路1段55巷1~30號
2894,住宅竊盜,1080709,06~08,台北市士林區社新里社子街97巷1~30號
2895,住宅竊盜,1080709,10~12,台北市內湖區文德路22巷53弄31~60號
2896,住宅竊盜,1080709,18~20,台北市北投區豐年里中央北路2段113巷1~30號
2897,住宅竊盜,1080709,20~22,台北市大安區古莊里羅斯福路2段81巷1~30號
2898,住宅竊盜,1080710,10~12,台北市文山區樟新里009鄰樟新街15巷1~30號
2899,住宅竊盜,1080710,10~12,台北市南港區南港里南港路1段137巷1~30號
2900,住宅竊盜,1080710,16~18,台北縣中和市秀朗路3段175巷1~30號
2901,住宅竊盜,1080711,18~20,台北市大同區延平北路1段31~60號
2902,住宅竊盜,1080712,22~24,台北市萬華區梧州街1~30號
2903,住宅竊盜,1080713,20~22,台北市文山區忠順里016鄰忠順街2段85巷1弄1~30號
2904,住宅竊盜,1080714,06~08,台北市大安區昌隆里忠孝東路3段217巷3弄6-3號
2905,住宅竊盜,1080716,14~16,台北市南港區鴻福里玉成街181巷1~30號
2906,住宅竊盜,1080716,16~18,台北市北投區中央北路1段1~30號
2907,住宅竊盜,1080717,16~18,台北市北投區開明里復興四路8巷1~30號
2908,住宅竊盜,1080717,16~18,台北市松山區南京東路3段65巷331~360號
2909,住宅竊盜,1080718,10~12,台北市萬華區艋舺大道391~420號
2910,住宅竊盜,1080718,16~18,台北市內湖區內湖路1段737巷1~30號
2911,住宅竊盜,1080719,02~04,台北市萬華區環河南路2段280巷31~60號
2912,住宅竊盜,1080720,16~18,台北市士林區蘭雅里中山北路6段290巷31~60號
2913,住宅竊盜,1080721,02~04,台北市萬華區雙和街31巷9弄15-1號
2914,住宅竊盜,1080721,06~08,台北市大安區義村里仁愛路3段123巷11弄1~30號
2915,住宅竊盜,1080722,02~04,台北市松山區富錦街359巷3弄1~30號
2916,住宅竊盜,1080722,02~04,台北縣三重市正義北路48巷31~60號
2917,住宅竊盜,1080722,22~24,台北市中山區吉林路343巷1~30號
2918,住宅竊盜,1080722,22~24,台北市大安區黎和里臥龍街301~330號
2919,住宅竊盜,1080724,00~02,台北市中正區忠勤里中華路2段311巷31~60號
2920,住宅竊盜,1080724,02~04,台北縣三重市永安里2鄰車路頭街88巷1~30號
2921,住宅竊盜,1080724,02~04,台北市南港區三重里重陽路511~540號
2922,住宅竊盜,1080724,04~06,台北市萬華區西園路2段372巷101弄1~30號
2923,住宅竊盜,1080724,22~24,台北市北投區建民里文林北路94巷31~60號
2924,住宅竊盜,1080725,02~04,台北市中正區螢雪里福州街43巷1~30號
2925,住宅竊盜,1080725,02~04,台北市中正區龍興里寧波西街153巷1~30號
2926,住宅竊盜,1080726,02~04,台北市大安區龍泉里師大路59巷1~30號
